Price,Close,High,Low,Open,Volume
Ticker,BBNI.JK,BBNI.JK,BBNI.JK,BBNI.JK,BBNI.JK
Date,,,,,
2022-12-20,3651.85400390625,3680.8369721912204,3603.549056764633,3651.85400390625,37995800
2022-12-21,3613.20947265625,3671.1754000250667,3603.548484761447,3671.1754000250667,40936600
2022-12-22,3642.192626953125,3651.8536153535315,3613.2096617519064,3632.531638552719,30139000
2022-12-23,3603.549072265625,3651.8540196150298,3603.549072265625,3632.532040675268,30492000
2022-12-26,3603.549072265625,3632.532040675268,3584.227093325863,3613.210061735506,18889400
2022-12-27,3593.8876953125,3632.5316490255373,3574.565718455981,3632.5316490255373,30410200
2022-12-28,3564.905029296875,3613.2099754933097,3535.922061579014,3603.5489862540226,26057600
2022-12-29,3564.905029296875,3574.5660185361617,3535.922061579014,3564.905029296875,22647000
2022-12-30,3564.905029296875,3593.887997014736,3564.905029296875,3564.905029296875,30472400
2023-01-02,3564.905029296875,3564.905029296875,3516.6000831004403,3564.905029296875,13398400
2023-01-03,3584.22705078125,3593.8880401364554,3535.922104005222,3555.2440827156333,26463000
2023-01-04,3545.582763671875,3593.8877059562333,3535.9217752150034,3584.2267174993613,48118400
2023-01-05,3477.9560546875,3535.9219889322917,3410.3291314019098,3535.9219889322917,91135000
2023-01-06,3439.31201171875,3497.2779445005267,3429.6510229217874,3468.2949781096386,47075000
2023-01-09,3477.9560546875,3497.278032769097,3429.651109483507,3458.6340766059025,38714400
2023-01-10,3371.685302734375,3477.9561862016476,3342.702334516028,3477.9561862016476,66338200
2023-01-11,3284.736572265625,3371.6854815314796,3255.75360251034,3371.6854815314796,97985200
2023-01-12,3323.38037109375,3381.3463077988736,3284.736413290334,3352.363339446312,74713600
2023-01-13,3352.36328125,3352.36328125,3313.7193241174355,3352.36328125,31492000
2023-01-16,3391.007080078125,3400.6680689102564,3352.3631247495996,3362.024113581731,27930400
2023-01-17,3448.97314453125,3468.295122931985,3381.346220128676,3391.0072093290437,58844000
2023-01-18,3429.65087890625,3487.616809253961,3400.667913732394,3458.6338440801055,42102800
2023-01-19,3458.63427734375,3468.295266945269,3410.3293293361558,3439.3122981407123,34502200
2023-01-20,3487.6171875,3516.6001558171747,3439.312240304709,3477.956198060942,36841800
2023-01-24,3497.27783203125,3535.921785976347,3468.2948665724275,3506.938820517524,28496000
2023-01-25,3506.939208984375,3574.5661358793905,3497.2782194279444,3555.244156766529,72962200
2023-01-26,3661.5146484375,3680.83662547411,3506.9388321446245,3526.260809181234,77131800
2023-01-27,3690.49755859375,3709.8195353403144,3661.514593473904,3709.8195353403144,89603000
2023-01-30,3593.8876953125,3690.497579595094,3574.565718455981,3690.497579595094,63021600
2023-01-31,3535.922119140625,3593.8880555199794,3506.939150950948,3555.244097933743,139348400
2023-02-01,3526.260986328125,3574.5659313463184,3506.9390083208473,3555.2439533390407,58539000
2023-02-02,3516.60009765625,3555.2440547733513,3497.278119097699,3545.583065494076,47100600
2023-02-03,3593.8876953125,3603.5486837407593,3535.921764742943,3555.2437415994623,42774000
2023-02-06,3613.20947265625,3613.20947265625,3535.9215694978275,3593.887496866644,38504200
2023-02-07,3622.871337890625,3632.532328125,3574.56638671875,3613.2103476562497,38887200
2023-02-08,3661.5146484375,3671.175636955805,3622.8706943642815,3622.8706943642815,34054800
2023-02-09,3690.49755859375,3690.4975585937505,3642.19261672734,3651.8536051006217,56866600
2023-02-10,3680.8369140625,3680.8369140625,3642.1929569594818,3680.8369140625,24979400
2023-02-13,3671.176025390625,3700.1589940121303,3651.854046309622,3700.1589940121303,30348000
2023-02-14,3651.85400390625,3690.4979616195437,3632.5320250496034,3671.175982762897,48802600
2023-02-15,3642.192626953125,3661.5146037539375,3584.2266965506883,3651.8536153535315,38279800
2023-02-16,3613.20947265625,3651.853424235461,3593.887496866644,3651.853424235461,38386000
2023-02-17,3584.22705078125,3622.871008202072,3574.566061426044,3613.210018846866,27312200
2023-02-20,3535.922119140625,3603.5490449165386,3526.261129744066,3584.22706612342,64976600
2023-02-21,3497.27783203125,3555.2437629488954,3497.27783203125,3535.921785976347,72588200
2023-02-22,3419.990234375,3497.2781492761296,3400.668255649717,3477.956170550847,92300400
2023-02-23,3458.63427734375,3477.9562565467877,3400.668339734637,3419.9903189376746,52724200
2023-02-24,3439.31201171875,3526.2609108914153,3439.31201171875,3477.955966906601,53277000
2023-02-27,3458.63427734375,3477.9562565467877,3419.9903189376746,3439.3122981407123,48120000
2023-02-28,3391.007080078125,3477.9559795673076,3391.007080078125,3477.9559795673076,108313400
2023-03-01,3458.63427734375,3468.295266945269,3391.007350133118,3391.007350133118,48204200
2023-03-02,3429.65087890625,3458.6338440801055,3429.65087890625,3458.6338440801055,49577200
2023-03-03,3381.345947265625,3439.3118777901786,3381.345947265625,3429.6508893694195,54989400
2023-03-06,3400.66796875,3429.6509343927555,3381.3459916548295,3400.66796875,42464200
2023-03-07,3439.31201171875,3448.973000515713,3400.668056530899,3400.668056530899,45285800
2023-03-08,3429.65087890625,3429.65087890625,3400.667913732394,3419.9898905149644,33221200
2023-03-09,3535.922119140625,3564.905087330302,3477.9561827612706,3477.9561827612706,112172600
2023-03-10,3487.6171875,3526.261145256233,3477.956198060942,3516.6001558171747,72647400
2023-03-13,3477.9560546875,3497.278032769097,3429.651109483507,3487.6170437282985,87385200
2023-03-14,3391.007080078125,3439.312024238782,3381.3460912459936,3439.312024238782,124869200
2023-03-15,3400.66796875,3448.972911487926,3391.0069802024145,3439.3119229403405,97799600
2023-03-16,3458.63427734375,3516.600214952863,3410.3293293361558,3429.6513085391935,109964600
2023-03-17,3487.6171875,3535.922134695291,3468.295208621884,3477.956198060942,151227200
2023-03-20,3477.9560546875,3526.2609998914927,3468.2950656467015,3487.6170437282985,32195200
2023-03-21,3564.905029296875,3574.5660185361617,3468.2951369040056,3497.2781046218665,49801400
2023-03-24,3719.480712890625,3758.124668349229,3574.5658799208604,3584.226868785511,161637200
2023-03-27,3671.176025390625,3767.7859207956417,3671.176025390625,3738.802952174137,99699200
2023-03-28,3638.03271484375,3708.5762854916898,3627.9550618940443,3708.5762854916898,77714200
2023-03-29,3708.576171875,3728.7314771569295,3638.0326033882475,3648.110256029212,67383200
2023-03-30,3769.041748046875,3789.197051512366,3728.731141115892,3748.8864445813833,67522400
2023-03-31,3769.041748046875,3779.1193997796204,3718.6534893831463,3769.0417480468745,54065000
2023-04-03,3769.041748046875,3789.197051512366,3738.808792848638,3769.0417480468745,29520600
2023-04-04,3769.041748046875,3779.1193997796204,3708.575837650401,3769.0417480468745,46922000
2023-04-05,3758.964599609375,3809.3528650196886,3738.8092934452498,3769.042252691438,50698800
2023-04-06,3779.1201171875,3779.1201171875,3758.9648098958332,3758.9648098958332,46209000
2023-04-10,3758.964599609375,3779.1199057735007,3728.731640363187,3769.042252691438,37676400
2023-04-11,3779.1201171875,3789.1977708333334,3748.88715625,3748.88715625,29357800
2023-04-12,3769.041748046875,3789.197051512366,3769.0417480468745,3789.197051512366,46097000
2023-04-13,3779.1201171875,3809.3530781249997,3769.0424635416666,3809.3530781249997,39924200
2023-04-14,3789.197265625,3829.5078748337764,3779.1196133228054,3799.274917927194,64999800
2023-04-17,3809.352783203125,3809.352783203125,3779.119824606275,3799.2751303375085,28538400
2023-04-18,3819.43017578125,3859.7407844966197,3789.1972192447233,3809.352523602408,57641400
2023-04-26,3859.74072265625,3859.74072265625,3799.274810551975,3849.663070638871,93228000
2023-04-27,3829.508056640625,3869.818667763158,3819.430403859992,3849.6633622018917,26137000
2023-04-28,3799.274658203125,3859.7405678827504,3799.274658203125,3859.7405678827504,46132800
2023-05-02,3849.6630859375,3849.6630859375,3799.27482565036,3809.352477707788,28908400
2023-05-03,3819.43017578125,3849.663132317777,3789.1972192447233,3849.663132317777,30178200
2023-05-04,3748.886474609375,3799.274733676705,3738.808822795909,3789.197081863239,44453400
2023-05-05,3728.731689453125,3758.9646490973396,3688.4210765941725,3748.8869958826017,54129200
2023-05-08,3688.4208984375,3748.886814805328,3688.4208984375,3738.8091620773566,33599400
2023-05-09,3678.34326171875,3698.4985672624143,3648.1103034032535,3678.34326171875,36728200
2023-05-10,3708.576171875,3738.809129797894,3698.4985192340355,3718.6538245159645,35383600
2023-05-11,3688.4208984375,3688.4208984375,3648.1102875256147,3688.4208984375,38690600
2023-05-12,3627.954833984375,3688.420747884115,3617.8771816677518,3678.3430955674917,50498800
2023-05-15,3587.644287109375,3638.032549568776,3567.4889821256143,3627.954897076896,78164000
2023-05-16,3527.17822265625,3617.877091238839,3507.022918526786,3607.799439174107,101617400
2023-05-17,3527.17822265625,3557.4111788504465,3486.867614397321,3517.1005705915177,101667400
2023-05-19,3557.41162109375,3587.6445810463883,3527.178661141112,3547.333967776204,96444800
2023-05-22,3567.489013671875,3577.566666252869,3537.2560559288927,3557.4113610908807,88480000
2023-05-23,3607.7998046875,3627.9551108589385,3557.4115392589038,3557.4115392589038,107289400
2023-05-24,3557.41162109375,3607.7998876814804,3547.333967776204,3587.6445810463883,133024800
2023-05-25,3627.954833984375,3638.0324863009987,3547.333615451389,3557.4112677680123,74127200
2023-05-26,3607.7998046875,3658.1880701160962,3607.7998046875,3627.9551108589385,43538600
2023-05-29,3648.110107421875,3648.110107421875,3607.7994985000864,3627.954802960981,27492000
2023-05-30,3638.03271484375,3668.265673692867,3617.8774089443386,3638.03271484375,41695200
2023-05-31,3648.110107421875,3678.3430641132168,3638.032455191428,3668.2654118827695,278133800
2023-06-05,3627.954833984375,3678.3430955674917,3627.9548339843755,3648.110138617622,53155600
2023-06-06,3708.576171875,3728.7314771569295,3597.7219928243885,3627.9549507472825,82211400
2023-06-07,3688.4208984375,3728.7315093493853,3658.187940253586,3718.653856621414,62411600
2023-06-08,3708.576171875,3708.576171875,3658.1879086701765,3688.4208665930705,34322400
2023-06-09,3718.65380859375,3718.6538085937495,3688.420850800305,3708.5761559959346,35863800
2023-06-12,3748.886474609375,3748.8864746093745,3698.4982155420444,3728.7311709824426,34347200
2023-06-13,3678.34326171875,3748.8868311215756,3668.265608946918,3748.8868311215756,40190000
2023-06-14,3617.877197265625,3668.265459065982,3607.799544905554,3668.265459065982,91447800
2023-06-15,3668.265625,3668.265625,3607.7997081043954,3617.8773609203295,35271200
2023-06-16,3638.03271484375,3658.1880207431614,3607.799755994633,3658.1880207431614,53221000
2023-06-19,3648.110107421875,3648.110107421875,3607.7994985000864,3638.032455191428,28209000
2023-06-20,3658.18798828125,3658.18798828125,3627.955029700413,3648.110335420971,27112200
2023-06-21,3668.265625,3668.265625,3627.9550137362635,3658.187972184066,21594600
2023-06-22,3648.110107421875,3718.6536730350053,3648.110107421875,3668.2654118827695,41779600
2023-06-23,3638.03271484375,3668.265673692867,3638.03271484375,3658.1880207431614,22346200
2023-06-26,3678.34326171875,3678.34326171875,3617.877345087757,3638.0326506314213,27723200
2023-06-27,3688.4208984375,3698.4985511654713,3658.187940253586,3678.3432457095287,33973200
2023-07-03,3718.65380859375,3728.731461191565,3688.420850800305,3708.5761559959346,63091600
2023-07-04,3668.265625,3718.65388907967,3648.110319368132,3718.65388907967,31937600
2023-07-05,3688.4208984375,3688.4208984375,3658.187940253586,3678.3432457095287,16724200
2023-07-06,3668.265625,3708.576236263736,3658.187972184066,3688.420930631868,48292600
2023-07-07,3658.18798828125,3688.4209468620866,3658.18798828125,3668.2656411415287,24713400
2023-07-10,3648.110107421875,3678.3430641132168,3648.110107421875,3658.1877596523223,19832600
2023-07-11,3617.877197265625,3658.1878067059106,3617.877197265625,3638.032501985768,46162800
2023-07-12,3607.7998046875,3638.0327639446577,3597.7221516017808,3627.9551108589385,83926600
2023-07-13,3587.644287109375,3638.032549568776,3577.5666346174944,3617.877244585016,115995200
2023-07-14,3597.721923828125,3617.877228723521,3587.644271380427,3597.721923828125,43596800
2023-07-17,3607.7998046875,3638.0327639446577,3607.7998046875,3607.7998046875,60019400
2023-07-18,3587.644287109375,3627.954897076896,3587.644287109375,3607.7995920931353,65080800
2023-07-20,3648.110107421875,3648.110107421875,3597.721846269639,3597.721846269639,62532400
2023-07-21,3648.110107421875,3648.110107421875,3627.954802960981,3648.110107421875,19578200
2023-07-24,3638.03271484375,3658.1880207431614,3627.9550618940443,3627.9550618940443,37485400
2023-07-25,3638.03271484375,3678.3433266425727,3638.03271484375,3648.1103677934557,45959000
2023-07-26,3607.7998046875,3648.110417030377,3597.7221516017808,3638.0327639446577,104007400
2023-07-27,3587.644287109375,3607.7995920931353,3587.644287109375,3597.721939601255,85572800
2023-07-28,3577.56640625,3597.721709947183,3547.3334507042255,3587.644058098592,81248000
2023-07-31,3577.56640625,3607.799361795775,3557.4111025528173,3587.644058098592,65017400
2023-08-01,3496.945556640625,3567.489126947496,3476.7902508386614,3557.4114740465147,136286600
2023-08-02,3577.56640625,3577.56640625,3507.022843309859,3507.022843309859,66452600
2023-08-03,3607.7998046875,3627.9551108589385,3567.489192344623,3577.5668454303423,82168800
2023-08-04,3627.954833984375,3648.110138617622,3597.7218770345053,3607.7995293511285,56224800
2023-08-07,3627.954833984375,3648.110138617622,3627.9548339843755,3627.9548339843755,35042800
2023-08-08,3597.721923828125,3638.0325336189167,3587.644271380427,3627.954881171219,28001600
2023-08-09,3658.18798828125,3668.2656411415287,3597.7220711195764,3597.7220711195764,67682000
2023-08-10,3668.265625,3678.343277815934,3648.110319368132,3668.265625,47185600
2023-08-11,3668.265625,3678.343277815934,3648.110319368132,3668.265625,33962600
2023-08-14,3708.576171875,3728.7314771569295,3668.2655613111415,3678.343213952106,90433400
2023-08-15,3668.265625,3718.65388907967,3668.265625,3708.576236263736,48732000
2023-08-16,3668.265625,3678.343277815934,3607.7997081043954,3668.265625,54525000
2023-08-18,3648.110107421875,3658.1877596523223,3617.8771507305337,3658.1877596523223,51664400
2023-08-21,3678.34326171875,3678.34326171875,3648.1103034032535,3658.1879561750857,35954600
2023-08-22,3668.265625,3688.420930631868,3658.187972184066,3678.343277815934,30726000
2023-08-23,3658.18798828125,3678.343294001808,3658.18798828125,3668.2656411415287,27342600
2023-08-24,3678.34326171875,3688.420914490582,3658.1879561750857,3658.1879561750857,28494200
2023-08-25,3668.265625,3678.343277815934,3648.110319368132,3668.265625,27453200
2023-08-28,3668.265625,3688.420930631868,3658.187972184066,3668.265625,21944400
2023-08-29,3688.4208984375,3708.5762038934427,3668.2655929815573,3668.2655929815573,49788000
2023-08-30,3708.576171875,3748.8867824388585,3698.4985192340355,3698.4985192340355,83251800
2023-08-31,3698.498291015625,3728.7312470729735,3698.498291015625,3708.575943034741,64007200
2023-09-01,3698.498291015625,3718.6535950538573,3698.498291015625,3708.575943034741,16703400
2023-09-04,3809.352783203125,3839.5857417999755,3708.576254546958,3728.7315602781914,146903600
2023-09-05,3879.896240234375,3910.129197950487,3809.3526722301135,3809.3526722301135,100659200
2023-09-06,3859.74072265625,3900.051330725767,3859.74072265625,3900.051330725767,60567600
2023-09-07,3829.508056640625,3859.741014982525,3789.197445518092,3859.741014982525,52556600
2023-09-08,3779.1201171875,3829.5083854166664,3769.0424635416666,3829.5083854166664,49974400
2023-09-11,3809.352783203125,3829.5080889343585,3748.886866009425,3779.119824606275,54934600
2023-09-12,3748.886474609375,3809.352385490171,3748.8864746093745,3809.352385490171,53087200
2023-09-13,3769.041748046875,3779.1193997796204,3738.808792848638,3758.964096314129,44955600
2023-09-14,3809.352783203125,3829.5080889343585,3769.0421717406584,3789.197477471892,57207600
2023-09-15,3819.43017578125,3839.585480138935,3799.2748714235654,3809.352523602408,73345200
2023-09-18,3769.041748046875,3829.5076584433486,3769.0417480468745,3819.430006710603,32816000
2023-09-19,3809.352783203125,3839.5857417999755,3769.0421717406584,3779.119824606275,26575600
2023-09-20,3859.74072265625,3900.051330725767,3809.352462569354,3809.352462569354,82221800
2023-09-21,3869.818603515625,3900.051561355591,3849.663298288981,3859.7409509023028,56156800
2023-09-22,3930.28466796875,3980.6729329427085,3869.81875,3889.974055989583,93225000
2023-09-25,4051.21630859375,4051.2163085937495,3930.2844784864737,3930.2844784864737,110954800
2023-09-26,4020.983154296875,4071.3714143757834,4010.9055022810935,4061.293762360002,127165000
2023-09-27,4081.44921875,4121.759828317901,4010.9056520061727,4020.983304398148,92088000
2023-09-29,4162.0703125,4202.380920853511,4091.5267478813557,4101.604399969734,76949400
2023-10-02,4151.9931640625,4232.614390549151,4151.9931640625,4162.070817373331,52562400
2023-10-03,4202.380859375,4212.458511315947,4162.0702516112115,4172.147903552158,49593400
2023-10-04,4182.22607421875,4222.536686982304,4131.837808264307,4212.459033791415,57958800
2023-10-05,4182.22607421875,4192.303727409639,4172.148421027861,4192.303727409639,69727000
2023-10-06,4192.30322265625,4212.458526611328,4172.147918701172,4212.458526611328,41840100
2023-10-09,4111.68212890625,4192.303347120098,4071.3715197993256,4192.303347120098,55808900
2023-10-10,4192.30322265625,4192.30322265625,4151.992614746094,4172.147918701172,27090900
2023-10-11,4172.14794921875,4192.303253321256,4151.992645116244,4192.303253321256,63713600
2023-10-12,4293.08056640625,4373.701797700264,4192.304027288732,4192.304027288732,71485100
2023-10-13,4172.14794921875,4333.390382038799,4172.14794921875,4313.235077936292,49138900
2023-10-16,4192.30322265625,4252.769134521484,4151.992614746094,4192.30322265625,35029400
2023-10-17,4192.30322265625,4212.458526611328,4151.992614746094,4192.30322265625,29834000
2023-10-18,4131.83740234375,4212.458619950457,4111.682097942074,4192.30331554878,46027500
2023-10-19,3982.688232421875,4111.682183269547,3950.4397447099573,4111.682183269547,96750500
2023-10-20,4006.874755859375,4051.2164282079193,3958.502022388235,3982.688389123805,48517500
2023-10-23,4022.998779296875,4071.3715101100643,3990.7502920880825,4006.8745356924787,36582200
2023-10-24,4031.060791015625,4091.5267028808594,4006.8744262695313,4031.060791015625,43655100
2023-10-25,4006.874755859375,4071.371733820894,3998.812633614185,4071.371733820894,49108000
2023-10-26,3934.315673828125,4022.999018934907,3894.0050624159517,4014.936896652472,77078100
2023-10-27,3910.129150390625,3950.4397601884666,3910.129150390625,3934.31551626933,39350600
2023-10-30,3910.129150390625,3918.1912723501932,3877.880662552352,3910.129150390625,34312600
2023-10-31,3861.756591796875,3910.129325723349,3805.321735549321,3910.129325723349,62061200
2023-11-01,3885.942626953125,3974.625964912636,3861.756262055076,3974.625964912636,58008400
2023-11-02,3926.253662109375,3966.564274656699,3877.880927052586,3885.9430495620504,61528700
2023-11-03,3942.377685546875,3982.6882958285405,3934.315563490542,3958.501929659541,37333500
2023-11-06,4006.874755859375,4031.061122594944,3982.688389123805,4014.9368781045646,54278500
2023-11-07,3982.688232421875,4006.8745982058135,3958.5018666379365,4006.8745982058135,38213600
2023-11-08,3934.315673828125,3990.750529805168,3918.191429263256,3982.688407522733,30691100
2023-11-09,3918.191650390625,3990.750755027488,3918.191650390625,3934.3158958654835,32999400
2023-11-10,3918.191650390625,3926.253773128054,3885.943159440908,3918.191650390625,37753900
2023-11-13,3942.377685546875,3958.501929659541,3926.253441434209,3942.377685546875,17199700
2023-11-14,3934.315673828125,3982.688407522733,3934.315673828125,3958.5020406754293,27961100
2023-11-15,4014.936767578125,4051.2163166827468,3998.8125235316265,4006.8746455548758,93350800
2023-11-16,3990.750244140625,4022.9987309619637,3958.5017573192868,4006.8744875512944,38121600
2023-11-17,4014.936767578125,4022.9988896013747,3950.439791392131,3982.688279485128,48489500
2023-11-20,4014.936767578125,4051.2163166827468,4006.8746455548758,4031.061011624624,52108800
2023-11-21,4091.527099609375,4111.682405518781,4022.9990595173954,4031.0611818811576,129449900
2023-11-22,4091.527099609375,4111.682405518781,4051.2164877905634,4111.682405518781,28872800
2023-11-23,4151.9931640625,4172.148470684163,4091.527244197512,4111.682550819175,80157000
2023-11-24,4192.30322265625,4232.613830566406,4172.147918701172,4172.147918701172,61211100
2023-11-27,4252.76953125,4313.235448755924,4212.458919579384,4212.458919579384,79553000
2023-11-28,4172.14794921875,4313.235077936292,4172.14794921875,4313.235077936292,43142000
2023-11-29,4212.458984375,4212.458984375,4111.6824536483255,4131.837759793661,48041400
2023-11-30,4252.76953125,4252.76953125,4151.99300207346,4151.99300207346,127524100
2023-12-01,4232.61376953125,4272.924376860119,4192.303162202381,4272.924376860119,31223300
2023-12-04,4272.9248046875,4313.2354160524765,4232.6141933225235,4252.769499005012,34104500
2023-12-05,4272.9248046875,4293.080110369989,4212.458887640036,4272.9248046875,29788300
2023-12-06,4212.458984375,4293.080208956339,4212.458984375,4272.924902811004,32453700
2023-12-07,4252.76953125,4272.924837085308,4151.99300207346,4212.458919579384,36511000
2023-12-08,4091.527099609375,4212.45893506581,4091.527099609375,4192.303629156404,47842200
2023-12-11,4172.14794921875,4192.303253321256,4071.37142870622,4091.5267328087257,36394800
2023-12-12,4252.76953125,4272.924837085308,4212.458919579384,4232.614225414692,40554100
2023-12-13,4172.14794921875,4252.769165628774,4131.837341013738,4252.769165628774,39240500
2023-12-14,4313.23486328125,4353.54546948014,4212.458347784024,4212.458347784024,85061100
2023-12-15,4252.76953125,4373.701366261848,4252.76953125,4373.701366261848,58451500
2023-12-18,4192.30322265625,4272.9244384765625,4172.147918701172,4232.613830566406,51524600
2023-12-19,4192.30322265625,4232.613830566406,4172.147918701172,4192.30322265625,42678100
2023-12-20,4192.30322265625,4232.613830566406,4172.147918701172,4212.458526611328,54306000
2023-12-21,4151.9931640625,4212.459083927488,4131.837857440837,4212.459083927488,48767200
2023-12-22,4232.61376953125,4232.61376953125,4172.147858537946,4192.303162202381,35234900
2023-12-27,4252.76953125,4293.080142920616,4232.614225414692,4272.924837085308,31289300
2023-12-28,4313.23486328125,4353.54546948014,4232.61365088347,4272.92425708236,37566900
2023-12-29,4333.390625,4353.545930232558,4293.080014534884,4333.390625,38423300
2024-01-02,4333.390625,4333.390625,4272.924709302326,4333.390625,20147500
2024-01-03,4313.23486328125,4353.54546948014,4293.0795601818045,4333.390166380695,27547700
2024-01-04,4514.78857421875,4575.254492623466,4293.080206734794,4313.235512869699,77162400
2024-01-05,4494.63330078125,4635.720444751962,4494.63330078125,4575.254525907371,69463500
2024-01-08,4494.63330078125,4555.099219625841,4474.47799449972,4494.63330078125,60606600
2024-01-09,4555.09912109375,4555.09912109375,4514.788509402655,4514.788509402655,34897000
2024-01-10,4514.78857421875,4575.254492623466,4494.633268083845,4534.943880353655,37988500
2024-01-11,4514.78857421875,4595.409798758371,4494.633268083845,4555.099186488561,22855800
2024-01-12,4514.78857421875,4555.099186488561,4494.633268083845,4514.78857421875,40942900
2024-01-15,4534.943359375,4575.253967013889,4514.788055555556,4555.098663194444,51408800
2024-01-16,4514.78857421875,4534.943880353655,4494.633268083845,4534.943880353655,37795700
2024-01-17,4474.47802734375,4534.943946632179,4414.012108055321,4514.7886402027025,61481200
2024-01-18,4474.47802734375,4514.7886402027025,4414.012108055321,4474.47802734375,33241700
2024-01-19,4434.16748046875,4494.63340065696,4414.0121737393465,4494.63340065696,29776100
2024-01-22,4454.322265625,4514.788178733032,4393.856352516968,4454.322265625,30949600
2024-01-23,4373.701171875,4454.322391633064,4333.390561995968,4454.322391633064,48824300
2024-01-24,4414.01171875,4434.167023401827,4353.54580479452,4393.856414098173,42436800
2024-01-25,4353.5458984375,4454.322423864294,4353.5458984375,4434.167118778935,47955600
2024-01-26,4373.701171875,4373.701171875,4313.235257056452,4353.545866935484,30545600
2024-01-29,4494.63330078125,4494.63330078125,4393.856769373599,4393.856769373599,63056100
2024-01-30,4555.09912109375,4575.254426939297,4474.477897711559,4494.633203557108,55020500
2024-01-31,4635.72021484375,4676.030825407609,4575.254298997962,4595.409604279891,70045600
2024-02-01,4615.56494140625,4635.720246827238,4555.099025143286,4635.720246827238,49179400
2024-02-02,4655.87548828125,4696.186098569399,4635.720183137176,4635.720183137176,44074200
2024-02-05,4635.72021484375,4696.186130689538,4615.564909561821,4655.875520125679,47096400
2024-02-06,4655.87548828125,4696.186098569399,4635.720183137176,4655.87548828125,41834000
2024-02-07,4635.72021484375,4696.186130689538,4635.72021484375,4655.875520125679,39906900
2024-02-12,4796.96240234375,4837.273010766807,4635.719968651523,4655.875272863052,64615800
2024-02-13,4736.4970703125,4817.118297041224,4716.341763630319,4817.118297041224,74976200
2024-02-15,4837.2734375,5018.67119140625,4837.2734375,4958.2052734375,128792500
2024-02-16,4837.2734375,4938.049967447917,4837.2734375,4857.428743489583,62601000
2024-02-19,4736.4970703125,4877.584217087766,4736.4970703125,4857.428910405585,67950100
2024-02-20,4857.42822265625,4857.42822265625,4756.651703514004,4756.651703514004,37554100
2024-02-21,4837.2734375,4877.584049479166,4776.80751953125,4857.428743489583,54476400
2024-02-22,4796.96240234375,4857.428314978335,4756.651793920693,4837.273010766807,37676100
2024-02-23,4756.65185546875,4837.273073358051,4696.185942051774,4837.273073358051,50216600
2024-02-26,4756.65185546875,4776.807159941075,4676.030637579449,4756.65185546875,27500000
2024-02-27,4837.2734375,4837.2734375,4716.3416015625,4756.652213541666,38645200
2024-02-28,4817.1181640625,4837.273470188285,4756.652245685146,4796.962857936715,27278600
2024-02-29,4837.2734375,4837.2734375,4756.652213541666,4817.118131510417,48736000
2024-03-01,4756.65185546875,4817.117768885725,4696.185942051774,4776.807159941075,71774400
2024-03-04,4736.4970703125,4776.807683676861,4676.031150265958,4756.652376994681,35600700
2024-03-05,4756.65185546875,4796.9624644134,4716.341246524099,4736.496550996425,49795500
2024-03-06,4796.96240234375,4796.96240234375,4736.496489709165,4756.651793920693,28923100
2024-03-07,4817.1181640625,4857.428776314069,4796.962857936715,4817.1181640625,47464200
2024-03-08,4917.89453125,4938.049836705943,4817.118003970287,4837.273309426229,73185000
2024-03-13,5018.6708984375,5038.826203250503,4917.89437437249,4917.89437437249,87861700
2024-03-14,4958.20556640625,5038.826795128302,4897.73964486471,5018.6714879477895,88145400
2024-03-15,4899.49169921875,5026.202691439925,4836.136203108163,5026.202691439925,144447600
2024-03-18,4899.49169921875,4983.965694032867,4899.49169921875,4920.610197922279,48979300
2024-03-19,4941.728515625,4962.8470135550215,4899.491519764957,4899.491519764957,34162200
2024-03-20,4962.84716796875,4983.965666555851,4941.7286693816495,4941.7286693816495,32725900
2024-03-21,4899.49169921875,5005.084192736395,4899.49169921875,4983.965694032867,50976000
2024-03-22,4941.728515625,4962.8470135550215,4899.491519764957,4941.728515625,29927600
2024-03-25,5005.08447265625,5005.08447265625,4920.6104731177475,5005.08447265625,43514000
2024-03-26,5026.203125,5026.203125,4941.72912289916,5026.203125,29383900
2024-03-27,5005.08447265625,5047.321472425501,4983.965972771624,5026.202972540876,19643200
2024-03-28,4983.9658203125,5026.202818789724,4941.728821835275,5026.202818789724,40077400
2024-04-01,4772.7802734375,4983.965241288717,4688.306286297014,4983.965241288717,100174400
2024-04-02,4624.951171875,4751.6621628852745,4582.714174871576,4751.6621628852745,121164600
2024-04-03,4498.240234375,4667.188224398475,4413.766239363263,4603.832728139671,126994500
2024-04-04,4519.3583984375,4540.476895626461,4434.884409681659,4434.884409681659,163113100
2024-04-05,4477.1220703125,4540.477571307488,4477.1220703125,4498.240570644162,36818200
2024-04-16,4392.6474609375,4477.121450570913,4265.93647648738,4287.054973895733,164123600
2024-04-17,4434.884765625,4519.3587611607145,4434.884765625,4434.884765625,68948000
2024-04-18,4477.1220703125,4519.3590709758255,4434.8850696491745,4434.8850696491745,57785900
2024-04-19,4413.76611328125,4456.0031095805925,4371.529116981908,4434.884611430921,52519300
2024-04-22,4519.3583984375,4519.3583984375,4350.410420925818,4434.884409681659,62509300
2024-04-23,4434.884765625,4582.7142578125,4434.884765625,4540.477260044643,45322700
2024-04-24,4477.1220703125,4519.3590709758255,4392.648068985849,4477.1220703125,44771200
2024-04-25,4477.1220703125,4498.240570644162,4413.766569317511,4477.1220703125,35922300
